subject_id,survey_id,image_url,data_description,galaxy_description,RA,DEC,redshift,n_class,p_smooth,p_featured,p_artifact,p_edgeon,p_notedgeon,p_spiral,p_notspiral,p_ring,p_lens,p_disturbed,p_irregular,p_other,p_merger,p_dustlane,p_clumpy,p_notclumpy
AHZ2000zun,20121228,http://zoo-hst.s3.amazonaws.com/20121228.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.123687,2.3582545,0.73,49,0.0,0.9569999985396862,0.043,0.08150872616626086,0.8141915595416916,0.7930225603582418,0.021168980984850372,0.02225,0.02225,0.0445,0.0,0.089,0.0,0.0,0.021053999853789807,0.9359459844254852
AHZ2000zui,20121187,http://zoo-hst.s3.amazonaws.com/20121187.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.123687,2.3582545,0.73,48,0.0429999977350235,0.8700000047683716,0.087,0.03784500097878278,0.719054998859167,0.719054998859167,0.0,0.07125,0.0,0.02375,0.0,0.07125,0.0,0.02375,0.0,0.8700000047683716
AHZ2001ad4,20156317,http://zoo-hst.s3.amazonaws.com/20156317.jpg,the COSMOS dataset in GZ: Hubble,spiral,149.7404328,2.6052946,0.25,52,0.04000000283122063,0.9399999976158142,0.02,0.03787463082022731,0.7511801887125218,0.7324007019042401,0.018779504997649472,0.020592,0.0,0.0,0.020306002,0.143,0.102102004,0.0,0.10058000047326088,0.8394200041460991
AHZ2000d5r,20043716,http://zoo-hst.s3.amazonaws.com/20043716.jpg,the COSMOS dataset in GZ: Hubble,spiral,149.8620505,1.8948103,0.44,42,0.15699997916817665,0.7900000214576721,0.053,0.0,0.6035047375458248,0.49970192815563913,0.10380281838310704,0.279873,0.027587999,0.0,0.0,0.027587999,0.0,0.027587999,0.026070000566840168,0.7639300267767908
AHZ2000wva,20110690,http://zoo-hst.s3.amazonaws.com/20110690.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.3990968,2.4211578,0.17,51,0.10899999551475048,0.8700000047683716,0.021,0.018242804104233682,0.683403477437414,0.683403477437414,0.0,0.0,0.0,0.042688,0.0,0.021312002,0.0,0.0,0.06350999941468238,0.8064899923896789
AHZ2000102,20003367,http://zoo-hst.s3.amazonaws.com/20003367.jpg,the COSMOS dataset in GZ: Hubble,smooth,149.8082626,1.6109149,0.38,48,0.8910000026226044,0.08699999749660492,0.022,0.0,0.005676749673306947,0.0,0.005676749673306947,4.6900002E-4,0.022177001,0.0,0.0,0.044354003,0.0,0.0,0.02174999937415123,0.06524999812245369
AHZ2000kjk,20069391,http://zoo-hst.s3.amazonaws.com/20069391.jpg,the COSMOS dataset in GZ: Hubble,featured,149.9594207,2.0390859,0.12,44,0.23799997568130493,0.7620000243186951,0.0,0.01788616024739851,0.5081773596100908,0.09096374997512312,0.41721360206253494,0.26212803,0.023622,0.0,0.0,0.09525,0.0,0.0,0.07162799983334533,0.6903720358400349
AHZ200011a,20003522,http://zoo-hst.s3.amazonaws.com/20003522.jpg,the COSMOS dataset in GZ: Hubble,spiral,149.7170626,1.6202158,0.10,51,0.01999998837709427,0.9390000104904175,0.041,0.09641091081921505,0.612492827805738,0.612492827805738,0.0,0.062400002,0.0,0.0,0.0208,0.124800004,0.0,0.0,0.1840439972428083,0.7549560272397997
AHZ2000x4z,20111582,http://zoo-hst.s3.amazonaws.com/20111582.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.5390658,2.3477774,0.13,45,0.02399998903274536,0.9760000109672546,0.0,0.0,0.7915906456282495,0.7915906456282495,0.0,0.023595002,0.0,0.023595002,0.0,0.047190003,0.023595002,0.047190003,0.1649440016207695,0.8110559802594182
AHZ2000jtn,20066745,http://zoo-hst.s3.amazonaws.com/20066745.jpg,the COSMOS dataset in GZ: Hubble,edge-on disk,150.1327393,2.0288124,0.22,45,0.11100001633167267,0.8669999837875366,0.022,0.7131092535794895,0.01903577146950983,0.0,0.01903577146950983,0.0,0.0,0.0,0.0,0.068125,0.0,0.476875,0.022542000043570987,0.8444579643650059
AHZ20012w2,20131236,http://zoo-hst.s3.amazonaws.com/20131236.jpg,the COSMOS dataset in GZ: Hubble,spiral,149.6554607,2.3106298,0.28,47,0.08800001442432404,0.8669999837875366,0.045,0.0,0.6938089045643157,0.6362227625079726,0.057586136887063835,0.093012,0.046506,0.022916002,0.022916002,0.11592801,0.372048,0.0,0.06675899838989974,0.8002409660186771
AHZ20002rd,20008796,http://zoo-hst.s3.amazonaws.com/20008796.jpg,the COSMOS dataset in GZ: Hubble,smooth,150.5387047,1.7025535,0.34,50,0.9389999993145466,0.061000000685453415,0.0,0.0,0.003721000083625317,0.0,0.003721000083625317,0.0,0.0204,0.0,0.0,0.0204,0.0204,0.0408,0.0,0.061000000685453415
AHZ2001gu6,20177267,http://zoo-hst.s3.amazonaws.com/20177267.jpg,the COSMOS dataset in GZ: Hubble,smooth,150.1122048,2.6832788,0.35,50,0.8729999978095293,0.10400000214576721,0.023,0.0,0.008652800485992441,0.0,0.008652800485992441,4.8299998E-4,0.0,0.020516999,0.0,0.0,0.0,0.0,0.0208000007390976,0.0832000029563904
AHZ2000j9e,20064764,http://zoo-hst.s3.amazonaws.com/20064764.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.0802719,2.0647956,0.34,51,0.06300002336502075,0.9369999766349792,0.0,0.01888072248822271,0.802020252136016,0.802020252136016,0.0,0.0,0.020404998,0.020404998,0.0,0.020404998,0.12243,0.08161999,0.06090499624729162,0.8760949803876876
AHZ2000guc,20056779,http://zoo-hst.s3.amazonaws.com/20056779.jpg,the COSMOS dataset in GZ: Hubble,featured,150.4022326,2.1021525,0.54,48,0.19300001859664917,0.8069999814033508,0.0,0.11621537829012313,0.4243212720377913,0.3322435527682762,0.09207771294663543,0.036390997,0.022951998,0.0,0.0,0.068705,0.0,0.022951998,0.13718999828159806,0.669809971096516
AHZ2000i5x,20060877,http://zoo-hst.s3.amazonaws.com/20060877.jpg,the COSMOS dataset in GZ: Hubble,featured,150.2970725,2.1177151,0.17,43,0.22600001096725464,0.7739999890327454,0.0,0.15988858451696836,0.4194178783718813,0.3992858294097564,0.02013205833684508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025541999499678614,0.748457995299816
AHZ2001hr1,20179962,http://zoo-hst.s3.amazonaws.com/20179962.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.0459079,2.6323005,0.11,45,0.046999990940093994,0.953000009059906,0.0,0.0,0.7529052718507795,0.7310710308145428,0.021834252255399488,0.0,0.0,0.046314,0.046314,0.20925,0.255564,0.0,0.16296300518465046,0.7900370038752556
AHZ2001rgi,20134621,http://zoo-hst.s3.amazonaws.com/20134621.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.729449,2.5486173,0.35,34,0.0,0.9389999993145466,0.061,0.02841522272726061,0.7395637600040825,0.7114603462928659,0.028103421976485715,0.0,0.0,0.0,0.0,0.06438,0.22561999,0.0,0.12113099353113771,0.8178689917912185
AHZ200092r,20029339,http://zoo-hst.s3.amazonaws.com/20029339.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.6409078,1.8350329,0.47,46,0.11600002273917198,0.8349999785423279,0.049,0.0,0.6777026671638254,0.6004445479189201,0.07725810409707033,0.1464,0.024400001,0.0,0.0,0.0732,0.0,0.0,0.0233800001208484,0.8116199815320968
AHZ2001im2,20183253,http://zoo-hst.s3.amazonaws.com/20183253.jpg,the COSMOS dataset in GZ: Hubble,smooth,149.8917207,2.6841037,0.35,53,0.8539999984204769,0.10400000214576721,0.042,0.004326400242996221,0.006489600525665297,0.0,0.006489600525665297,0.044022,0.0,0.0019780002,0.0,0.0,0.0,0.0,0.0,0.10400000214576721
AHZ2000j3s,20064297,http://zoo-hst.s3.amazonaws.com/20064297.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.1911932,2.1140649,0.22,46,0.02399998903274536,0.9760000109672546,0.0,0.04680101125701048,0.8362369704428043,0.8362369704428043,0.0,0.047357,0.0,0.0,0.0,0.023643002,0.0,0.0,0.07124799975347518,0.904751996670246
AHZ400000d,90000322,http://zoo-hst.s3.amazonaws.com/90000322.jpg,the GEMS dataset in GZ: Hubble,featured,52.8453464,-28.0405803,0.18,126,0.14499998837709427,0.8140000104904175,0.041,0.034633231072696224,0.5729673250620848,0.19308999564943746,0.37987732941264735,0.708111,0.026486,0.0,0.0,0.008568999,0.008568999,0.026486,0.06756199829924103,0.7464380061264038
AHZ2000o2u,20081945,http://zoo-hst.s3.amazonaws.com/20081945.jpg,the COSMOS dataset in GZ: Hubble,edge-on disk,150.5985044,2.1923413,0.11,54,0.20399999618530273,0.7960000038146973,0.0,0.5201258814023796,0.08117571792525079,0.0649405753078906,0.01623514382697265,0.04074,0.0,0.020564001,0.0,0.04074,0.0,0.285956,0.0405959994354248,0.7554040043792725
AHZ2000vzb,20108029,http://zoo-hst.s3.amazonaws.com/20108029.jpg,the COSMOS dataset in GZ: Hubble,edge-on disk,150.664119,2.3430759,0.33,50,0.17100000381469727,0.8289999961853027,0.0,0.687240993675232,0.0,0.0,0.0,0.020976,0.0,0.0,0.0,0.0,0.0,0.347024,0.0,0.8289999961853027
AHZ2001qhb,20090539,http://zoo-hst.s3.amazonaws.com/20090539.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.1380143,2.2916639,0.19,36,0.22600001096725464,0.7739999890327454,0.0,0.04993058566794674,0.5239842000867485,0.4742056860871992,0.049778498383603265,0.0325,0.0,0.0,0.0,0.0325,0.0,0.0,0.03250799910110236,0.7414919928150177
AHZ2001sx6,20199127,http://zoo-hst.s3.amazonaws.com/20199127.jpg,the COSMOS dataset in GZ: Hubble,smooth,149.6097904,2.8288418,0.85,27,0.8519999980926514,0.14800000190734863,0.0,0.0,0.0164280004234314,0.0,0.0164280004234314,0.0,0.11100001,0.037,0.0,0.037,0.148,0.037,0.03700000047683716,0.11100000143051147
AHZ2000e5g,20047597,http://zoo-hst.s3.amazonaws.com/20047597.jpg,the COSMOS dataset in GZ: Hubble,smooth,149.6102398,1.9589159,0.31,52,0.8539999984204769,0.10400000214576721,0.042,0.0,0.010816000446319585,0.0,0.010816000446319585,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.10400000214576721
AHZ2001st3,20194292,http://zoo-hst.s3.amazonaws.com/20194292.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.1509182,2.8246444,0.41,29,0.0,1.0,0.0,0.13813800152790545,0.7588620266203883,0.7588620266203883,0.0,0.0,0.034639,0.0,0.0,0.10340001,0.378961,0.0,0.10300000011920929,0.8970000147819519
AHZ2001prr,20056888,http://zoo-hst.s3.amazonaws.com/20056888.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.4183331,2.0851448,0.42,33,0.08100000023841858,0.8289999961853027,0.09,0.032341560807209305,0.5896115280745762,0.5571828898132442,0.03242863386838376,0.0032699998,0.0,0.0,0.0,0.043164,0.607566,0.0,0.07875499864935875,0.7502449728298188
AHZ2001avp,20158057,http://zoo-hst.s3.amazonaws.com/20158057.jpg,the COSMOS dataset in GZ: Hubble,featured,149.6497706,2.5937545,0.32,49,0.18699997290968895,0.7710000276565552,0.042,0.11234935443824418,0.4820916793503029,0.38567334922722296,0.09641833730680574,0.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7710000276565552
AHZ2000yx1,20117797,http://zoo-hst.s3.amazonaws.com/20117797.jpg,the COSMOS dataset in GZ: Hubble,smooth,150.156143,2.3942361,0.60,49,0.8689999957568944,0.12700000405311584,0.004,0.0,0.010758043617452627,0.0,0.010758043617452627,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.042291001894712466,0.08470900215840338
AHZ2001rhb,20135335,http://zoo-hst.s3.amazonaws.com/20135335.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.7294499,2.5486158,0.36,36,0.1549999713897705,0.8450000286102295,0.0,0.052323754863937436,0.6017232053004281,0.6017232053004281,0.0,0.0,0.0,0.0,0.0,0.031,0.18599999,0.031,0.07098000144630667,0.7740200334596636
AHZ20012q1,20130962,http://zoo-hst.s3.amazonaws.com/20130962.jpg,the COSMOS dataset in GZ: Hubble,edge-on disk,149.6625416,2.3552862,0.27,46,0.13600000739097595,0.7919999957084656,0.072,0.505441797716336,0.10425880547082833,0.01741122006619808,0.08684758540463025,0.047508,0.0,0.0,0.0,0.095016,0.0,0.071262,0.022176000564336773,0.7698239980945587
AHZ2001s5g,20164323,http://zoo-hst.s3.amazonaws.com/20164323.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.6452405,2.714751,0.30,37,0.05600002803839743,0.9419999718666077,0.002,0.0,0.8350094605837857,0.8350094605837857,0.0,0.08325,0.0,0.055611,0.027639,0.055611,0.08325,0.027639,0.055577998677015295,0.886421959152699
AHZ2000re3,20092815,http://zoo-hst.s3.amazonaws.com/20092815.jpg,the COSMOS dataset in GZ: Hubble,edge-on disk,150.0043548,2.2507093,0.22,53,0.15399997867643833,0.8270000219345093,0.019,0.6839290362796788,0.0,0.0,0.0,0.039237,0.0,0.019393,0.0,0.0,0.0,0.39237002,0.0,0.8270000219345093
AHZ20018vw,20151585,http://zoo-hst.s3.amazonaws.com/20151585.jpg,the COSMOS dataset in GZ: Hubble,smooth,150.0462721,2.6128331,0.54,50,0.8540000021457672,0.1459999978542328,0.0,0.0,0.018267811320734986,0.0,0.018267811320734986,0.0,0.021,0.0,0.0,0.0,0.0,0.021,0.020878000667810426,0.12512199718642236
AHZ2001134,20125328,http://zoo-hst.s3.amazonaws.com/20125328.jpg,the COSMOS dataset in GZ: Hubble,smooth,149.8200245,2.425528,0.51,50,0.8539999984204769,0.10400000214576721,0.042,0.0,0.004326400242996221,0.0021632001214981103,0.0021632001214981103,0.021749,0.0,0.0,0.0,0.15200399,0.065247,0.0,0.0624000037670136,0.0416000014781952
AHZ2000ivu,20063623,http://zoo-hst.s3.amazonaws.com/20063623.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.2026056,2.0966715,0.37,46,0.08999998867511749,0.8880000114440918,0.022,0.039387775344510476,0.6900154392698271,0.6900154392698271,0.0,8.0E-4,0.04544,0.0,0.0,0.11376,0.0,0.0,0.06660000350475315,0.82140002117157
AHZ20005w0,20019179,http://zoo-hst.s3.amazonaws.com/20019179.jpg,the COSMOS dataset in GZ: Hubble,smooth,149.8515346,1.7678597,0.40,46,0.8710000012069941,0.10199999809265137,0.027,0.0,0.0026009999027252206,0.0,0.0026009999027252206,0.00112,0.0,0.0,0.0,0.052559998,0.0,0.02632,0.07649999856948853,0.025499999523162842
AHZ2001g2v,20174665,http://zoo-hst.s3.amazonaws.com/20174665.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.1955173,2.7478493,0.12,47,0.0,1.0,0.0,0.04306500248372558,0.9139350004220006,0.8920005704352305,0.021934440200789714,0.108745,0.0,0.021749,0.0,0.021749,0.0,0.086996,0.0430000014603138,0.9570000171661377
AHZ40002zj,90025877,http://zoo-hst.s3.amazonaws.com/90025877.jpg,the GEMS dataset in GZ: Hubble,edge-on disk,53.0023015,-27.7503229,0.57,119,0.19500000774860382,0.7599999904632568,0.045,0.5318632845481455,0.00645987816513281,0.00645987816513281,0.0,0.027593998,0.01825,0.009052,0.01825,0.063802,0.0,0.009052,0.05168000216007229,0.7083199769783022
AHZ2001hhb,20179148,http://zoo-hst.s3.amazonaws.com/20179148.jpg,the COSMOS dataset in GZ: Hubble,edge-on disk,149.9190192,2.7857247,0.30,47,0.09200000949203968,0.8849999904632568,0.023,0.7832249831199647,0.0,0.0,0.0,0.0,0.0,0.047431998,0.0,0.0,0.0,0.568568,0.0,0.8849999904632568
AHZ400000e,90001378,http://zoo-hst.s3.amazonaws.com/90001378.jpg,the GEMS dataset in GZ: Hubble,spiral,52.9746473,-28.0594622,0.12,152,0.09099999256432056,0.8790000081062317,0.03,0.04455357469373507,0.6515959916438264,0.6515959916438264,0.0,0.12692,0.0075999997,0.02964,0.0075999997,0.14136,0.01482,0.052059997,0.08702100033098459,0.7919790274224283
AHZ200170z,20145677,http://zoo-hst.s3.amazonaws.com/20145677.jpg,the COSMOS dataset in GZ: Hubble,smooth,150.2658743,2.5230297,0.47,41,0.8720000013709068,0.10199999809265137,0.026,0.0025983989363093374,0.0052046007718663245,0.0,0.0052046007718663245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025499999523162842,0.07649999856948853
AHZ2000fe1,20051852,http://zoo-hst.s3.amazonaws.com/20051852.jpg,the COSMOS dataset in GZ: Hubble,smooth,149.4753784,1.8651438,0.37,45,0.8659999966621399,0.06700000166893005,0.067,0.0,0.002994163129900933,0.0,0.002994163129900933,0.0,0.0,0.0,0.0,0.023643002,0.047357,0.0,0.02231100084328652,0.04468900082564353
AHZ200040j,20013356,http://zoo-hst.s3.amazonaws.com/20013356.jpg,the COSMOS dataset in GZ: Hubble,smooth,150.2154619,1.7668728,0.44,48,0.9039999977685511,0.09300000220537186,0.003,0.0,0.006486750307649378,0.0,0.006486750307649378,0.023552,0.045632,0.0,0.0,0.022816,0.0,0.0,0.023250000551342964,0.06975000165402889
AHZ2001fwi,20173872,http://zoo-hst.s3.amazonaws.com/20173872.jpg,the COSMOS dataset in GZ: Hubble,smooth,150.2351408,2.6367606,1.02,46,0.8820000030100346,0.09399999678134918,0.024,0.0,0.0066269995461702424,0.0,0.0066269995461702424,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.023499999195337296,0.07049999758601189
AHZ40006dl,90005643,http://zoo-hst.s3.amazonaws.com/90005643.jpg,the GEMS dataset in GZ: Hubble,featured,53.1869026,-28.0249313,0.22,129,0.1470000185072422,0.843999981880188,0.009,0.33814944659153223,0.3449807419622327,0.29564849355863854,0.04933224840359419,0.075924,0.0,0.0,0.008436,0.050616,0.008436,0.08436,0.03460400021290777,0.8093959753789903
AHZ20011v1,20128084,http://zoo-hst.s3.amazonaws.com/20128084.jpg,the COSMOS dataset in GZ: Hubble,smooth,149.734063,2.3737032,0.36,41,0.8780000023543835,0.09799999743700027,0.024,0.0,0.007202999623239045,0.0,0.007202999623239045,0.0,0.0,0.0,0.0,0.075,0.0,0.025,0.02449999935925007,0.0734999980777502
AHZ2000y57,20114887,http://zoo-hst.s3.amazonaws.com/20114887.jpg,the COSMOS dataset in GZ: Hubble,smooth,150.2889911,2.3867356,0.25,46,0.8649999983608723,0.07400000095367432,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07400000095367432,0.0
AHZ40003u4,90024359,http://zoo-hst.s3.amazonaws.com/90024359.jpg,the GEMS dataset in GZ: Hubble,edge-on disk,52.9030853,-27.7497131,0.17,128,0.1770000234246254,0.8119999766349792,0.011,0.6389042872843068,0.0,0.0,0.0,0.008424,0.0,0.008424,0.016848,0.02574,0.008424,0.40014002,0.02517199886429311,0.786827962646008
AHZ2001gqh,20176567,http://zoo-hst.s3.amazonaws.com/20176567.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.1602469,2.6992942,0.30,41,0.02700001932680607,0.9459999799728394,0.027,0.025372657921039217,0.7675228614971539,0.7675228614971539,0.0,0.0,0.0276,0.0,0.0,0.1656,0.0552,0.0276,0.10784399777328968,0.8381559610548024
AHZ2001gec,20175588,http://zoo-hst.s3.amazonaws.com/20175588.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.0702266,2.7243039,0.25,54,0.018000001087784767,0.9629999995231628,0.019,0.05365386242535248,0.7846876919055612,0.7666398734950604,0.01804781694890618,0.1695,0.018757999,0.0,0.0,0.018757999,0.0,0.018757999,0.09244800075781345,0.8705519844155312
AHZ2001n11,20199007,http://zoo-hst.s3.amazonaws.com/20199007.jpg,the COSMOS dataset in GZ: Hubble,smooth,149.6715118,2.8376855,0.49,48,0.865999998524785,0.11100000143051147,0.023,0.0024642001002341523,0.0,0.0,0.0,0.0,0.022712002,0.0,0.0,0.090712,0.0,0.022712002,0.08880000246763231,0.022200000616908078
AHZ2001s52,20164049,http://zoo-hst.s3.amazonaws.com/20164049.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.6460786,2.7664772,0.23,33,0.1290000081062317,0.8709999918937683,0.0,0.08104941294390132,0.6237280728800615,0.5151993727332612,0.10852868155825512,0.124800004,0.0,0.0,0.0,0.031200001,0.0,0.0,0.06184100144916771,0.8091590099129675
AHZ2001jr2,20187177,http://zoo-hst.s3.amazonaws.com/20187177.jpg,the COSMOS dataset in GZ: Hubble,spiral,149.6072903,2.6645592,0.39,48,0.021999986842274666,0.9480000138282776,0.03,0.1421444137144026,0.6747775033449398,0.6747775033449398,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.0,0.08626799950671193,0.8617319931321141
AHZ2001eic,20169405,http://zoo-hst.s3.amazonaws.com/20169405.jpg,the COSMOS dataset in GZ: Hubble,edge-on disk,150.5322213,2.6599721,0.37,51,0.15300000086426735,0.8379999995231628,0.009,0.6713452424749108,0.0,0.0,0.0,0.00105,0.0,0.022049999,0.022049999,0.0,0.0,0.480375,0.036871999779224396,0.8011279747695923
AHZ2000cn4,20041974,http://zoo-hst.s3.amazonaws.com/20041974.jpg,the COSMOS dataset in GZ: Hubble,featured,150.0223421,1.8417692,0.34,51,0.1679999977350235,0.7960000038146973,0.036,0.01642712798685994,0.5500255859554918,0.3333155084985723,0.21671007745691948,0.065630995,0.021745998,0.0,0.0,0.021745998,0.0,0.021745998,0.08437599940800666,0.7116239984760284
AHZ2000udv,20102794,http://zoo-hst.s3.amazonaws.com/20102794.jpg,the COSMOS dataset in GZ: Hubble,edge-on disk,149.6010113,2.1680543,0.13,43,0.0759999961592257,0.9210000038146973,0.003,0.8014045363004587,0.023085728027769363,0.0,0.023085728027769363,0.0255,0.0,0.0,0.0,0.0255,0.0255,0.0255,0.025788000902801755,0.8952120063428879
AHZ2000z3u,20118523,http://zoo-hst.s3.amazonaws.com/20118523.jpg,the COSMOS dataset in GZ: Hubble,featured,150.0949715,2.4251713,0.35,45,0.2010000089649111,0.796999990940094,0.002,0.01977532618482559,0.4401159733868985,0.01980521958939912,0.4203107472392603,0.760848,0.025152002,0.0,0.0,0.0,0.0,0.0,0.2199719919888974,0.5770279751987459
AHZ2001d38,20164892,http://zoo-hst.s3.amazonaws.com/20164892.jpg,the COSMOS dataset in GZ: Hubble,smooth,150.6160237,2.7916911,0.52,41,0.9159999983385205,0.07800000160932541,0.006,0.0,0.002025972109710934,0.002025972109710934,0.0,0.0,0.0,0.0,0.0,0.0,0.051,0.0,0.052026000738680356,0.025974000870645053
AHZ2001rsu,20148961,http://zoo-hst.s3.amazonaws.com/20148961.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.2106696,2.4587035,0.19,32,0.0,1.0,0.0,0.03124000002652405,0.7497600006365772,0.6560400005570051,0.09372000007957215,0.0,0.0,0.060799997,0.0,0.060799997,0.0,0.030399999,0.21899999678134918,0.781000018119812
AHZ2000ysy,20117604,http://zoo-hst.s3.amazonaws.com/20117604.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.2106697,2.458703,unknown,53,7.450580596923828E-9,0.9589999914169312,0.041,0.0,0.746780937144226,0.746780937144226,0.0,0.0,0.0,0.125396,0.020868,0.020868,0.020868,0.0,0.18029199221301084,0.7787079706234934
AHZ20008uw,20028774,http://zoo-hst.s3.amazonaws.com/20028774.jpg,the COSMOS dataset in GZ: Hubble,smooth,150.574926,1.9479319,1.25,45,0.8689999952912331,0.09700000286102295,0.034,0.0,0.00940900055503846,0.002352250138759615,0.007056750416278845,0.0,0.0,0.0245,0.0,0.0245,0.0,0.049,0.0,0.09700000286102295
AHZ20012gi,20130095,http://zoo-hst.s3.amazonaws.com/20130095.jpg,the COSMOS dataset in GZ: Hubble,spiral,149.5980467,2.4400281,0.31,52,0.15399997867643833,0.8270000219345093,0.019,0.07950675107899287,0.5565472575529501,0.47696099600752445,0.07958626154542564,0.078498,0.0,0.0,0.0,0.097902,0.097902,0.019698,0.05789000178188086,0.7691100263142587
AHZ2000xmf,20113465,http://zoo-hst.s3.amazonaws.com/20113465.jpg,the COSMOS dataset in GZ: Hubble,smooth,150.3613322,2.4479442,0.22,43,0.8559999987483025,0.07100000232458115,0.073,0.001681173599268378,0.001681173599268378,0.0,0.001681173599268378,0.025641,0.0,0.0,0.0,0.0,0.051358998,0.0,0.023643001078784476,0.04735700124579667
